Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sint Maarten (Dutch part),SXM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,,,22.6,,,,,,,,,,25.4,,,,,27.6,,,,29.1,,,,,
Slovak Republic,SVK,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,36683,38634,40930,43035,45245,46857,46939,46186,45574,44912,44136,43305,42453,41517,40598,39712,38810,37999,37282,36487,36184,36997,38492,39911,41353,42757,44039,45061,46023,47030,47604,47258,46370,45483,44432,43415,42836,42456,41906,41234,40484,39629,38676,37676,36726,35590,34004,32199,30509,28843,27415,26501,25964,25478,25012,
Slovak Republic,SVK,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,986,916,840,763,680,599,527,457,402,366,340,329,317,312,306,304,307,308,307,302,292,274,260,242,227
Slovenia,SVN,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,,,,,,,30.2,,,,,,,,,30.7,,,,
Slovenia,SVN,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,14802,14877,14763,14726,14746,14692,14439,14040,13606,13079,12667,12716,12977,13194,13449,13644,13591,13441,13348,13258,13230,13456,13663,13764,13744,13724,13938,14253,14516,14777,14920,14853,14607,14349,14055,13728,13420,13107,12770,12438,12080,11625,11128,10646,10148,9713,9490,9359,9223,9112,9018,8899,8791,8715,8640,
Slovenia,SVN,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.75774,,,,,,,,,,,,,99.82675934,,,,,,,,,99.85601044,,
Slovenia,SVN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,118,103,90,80,71,67,65,63,62,61,57,54,49,45,44,42,42,43,41,40,38,36,34,33,31
Solomon Islands,SLB,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,22.3,,,,,,21.1,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,20.9,,,,,,,,
Solomon Islands,SLB,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1407,1423,1454,1493,1536,1588,1642,1699,1761,1832,1897,1946,2010,2103,2227,2360,2408,2445,2492,2528,2598,2774,2997,3211,3431,3627,3760,3853,3953,4059,4145,4194,4231,4274,4315,4366,4448,4553,4660,4768,4882,4988,5116,5265,5438,5605,5667,5737,5849,5995,6157,6299,6433,6574,6713,
Solomon Islands,SLB,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,20,27,29,47,58,65,71,74,76,70,73,81,78,75,75,75,75,75,74,78,82,74,74,84,85,85,85,85,85,85,85,
Solomon Islands,SLB,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,188,187,186,187,187,189,191,194,195,199,202,206,214,220,226,233,237,238,235,234,229,223,217,209,203
Somalia,SOM,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,31695,32463,33251,34228,35363,36410,37158,37980,38969,39969,40791,41047,41236,41877,43494,46230,50836,56783,63229,69101,73447,74930,74692,73750,72915,72451,72191,72526,73352,74270,74847,74602,74321,74375,75002,76090,77667,79967,82931,86261,89560,92400,95429,98705,101979,105508,109750,114315,118784,123522,127670,129884,131510,133618,135777,
Somalia,SOM,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,1,3,6,9,16,26,35,45,48,49,50,49,49,48,48,48,48,47,47,47,48,48,45,45,47,51,50,49,64,64,64,64,64,64,
Somalia,SOM,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12995,12815,12675,12486,12594,13004,13318,13902,14620,15365,15909,16306,16512,16610,16692,16886,17297,17719,18139,18399,18551,18436,18254,17960,17761,17692
South Africa,ZAF,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,25.7,,,,,26.1,,,,,,,,,,,27.9,,,,,,,28,,,,,,,,30.6,,,,
South Africa,ZAF,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,191020,196468,204094,213243,223707,234213,242123,248999,256232,264098,271547,276994,282228,288207,294214,301110,310101,320681,331318,342277,353238,363417,373263,383262,393427,402720,409895,416234,422870,429587,437436,446266,456355,465755,474091,480624,488201,493439,497323,500313,501804,503903,504408,504174,503118,500808,496892,492838,488748,484146,481340,483809,488793,493170,496453,
South Africa,ZAF,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,85.16586,,,,,,,,,,,,,,,,93.90515,,,,,,,,,,,97.57077789,,98.36508179,98.64412689,98.78965759,98.88204193,,,
South Africa,ZAF,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,26,28,29,30,39,49,59,68,66,62,61,60,59,74,72,75,75,77,77,77,77,80,
South Africa,ZAF,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21746,21089,20329,19841,19378,19082,19046,19146,19219,19076,18736,17857,16833,15646,14778,14176,14055,14325,14527,14593,14544,14037,13224,12377,11627,11141
South Sudan,SSD,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,,,,,,
South Sudan,SSD,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,35541,34957,34304,34052,33928,34110,34929,36358,37937,39781,41545,42679,43779,45196,46762,48349,49972,51742,53655,55810,57871,59492,61094,62905,64671,66162,67262,68233,69015,69585,69555,68021,66070,64453,63430,63425,65483,69028,73289,77889,82215,85879,89319,92969,96844,100969,105635,110594,115766,121228,126556,131405,136141,140998,145595,
South Sudan,SSD,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.70227432,,,,,,,
South Sudan,SSD,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,64,64,
South Sudan,SSD,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776,17241,16401,15534,14968,14995,14738,14994,15525,15971,16229,16188,15976,15772,15639,15609,15625,15794,16005,16240,16456,16651,16837,16999,17036,17034
Spain,ESP,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,23.7,,,,,,,,,,,23.1,,,,,,,,,,26,,,,,,,,,,29.3,,,,,,,,,,,,,,
Spain,ESP,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,260836,260077,258458,257923,257066,258385,265592,275510,284425,293278,301231,306515,310183,314092,318302,321406,322194,321553,320675,318789,317436,318541,321273,323115,324100,324517,325058,324362,322657,321072,316488,305032,290215,276085,261570,248089,237973,230061,222102,214490,208533,205397,204238,204021,205186,206180,204335,201730,200096,198504,198386,202301,207850,212650,217051,
Spain,ESP,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.64195,,,,,,,,,,99.55456,,,,,,,,,,,,,99.55820465,99.53779602,,99.56933594,99.56430817,99.59899902,99.59463501,99.69939423,99.67277527,99.66925812,,
Spain,ESP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010,2825,2670,2466,2260,2060,1895,1733,1587,1506,1496,1550,1594,1649,1695,1671,1675,1610,1571,1557,1465,1410,1327,1194,1081,1039
Sri Lanka,LKA,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,23.5,,,,,,,,,,24.4,,,,,,25,,,,,,,,,,,,,,23.8,,,,,,23.6,,,,,,,,
Sri Lanka,LKA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,117218,119575,121338,123672,125711,128507,133891,140333,146170,152187,157158,159013,159468,160250,160617,161164,163531,166367,168628,170986,172554,171807,170171,168983,167591,167301,169738,173809,177455,180865,183759,186058,187357,188301,189273,188919,185792,181228,176910,172328,168274,165946,164784,163522,162500,161534,160911,160147,159591,158766,158722,160282,163130,165675,168120,
Sri Lanka,LKA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,91.04334,,,,,,,,,,,,,,,,,,,,95.58863068,,,,,97.48406219,,97.98180389,,98.15792847,,,,,
Sri Lanka,LKA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,45,48,50,51,53,50,53,59,61,64,72,76,82,82,80,81,85,85,80,86,92,92,89,91,91,87,90,91,93,93,86,95,95,95,95,
Sri Lanka,LKA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814,4801,4815,4818,4723,4534,4323,4032,3768,3534,3387,3326,3337,3365,3458,3248,3079,2885,2672,2485,2292,2129,1997,1867,1782,1683
St. Kitts and Nevis,KNA,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,14,14,14,13,13,13,13,12,12,11,10,10,9,8,8,8,8,8,8,7,7,7,6,6
St. Lucia,LCA,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,28.7,,,,,,,,,,31.4,,,,,,,,,,,33.7,,,,,,,,,,22.8,,,,,,,,,,,,,,
St. Lucia,LCA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1082,1091,1109,1141,1184,1233,1247,1276,1314,1360,1420,1460,1495,1522,1545,1565,1602,1632,1662,1691,1714,1698,1679,1669,1664,1671,1673,1660,1632,1588,1550,1550,1571,1595,1630,1669,1700,1722,1745,1767,1780,1779,1768,1751,1733,1712,1693,1668,1640,1606,1572,1557,1543,1525,1506,
St. Lucia,LCA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,44,43,41,40,38,37,36,35,34,33,33,32,32,32,31,31,31,30,30,29,29,28,27,26
St. Martin (French part),MAF,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,,30.9,,,,,,,,,,,21.2,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1034,1072,1104,1138,1169,1199,1221,1239,1256,1272,1289,1313,1339,1363,1388,1408,1412,1409,1408,1402,1398,1399,1401,1401,1399,1391,1360,1337,1326,1325,1335,1324,1310,1295,1283,1267,1239,1209,1184,1160,1140,1124,1113,1103,1093,1083,1075,1062,1052,1043,1033,1001,969,944,922,
St. Vincent and the Grenadines,VCT,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,33,33,32,32,32,31,30,30,29,28,27,27,26,26,26,26,26,26,26,25,23,22,20,19
Sudan,SDN,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,18.7,,,,,,,,,,20.7,,,,,,,24.1,,,22.7,,,,,,,,,,,,,,,22.2,,,,,,,
Sudan,SDN,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,89281,92065,95054,98395,102085,105712,108793,111992,115653,119659,123793,127828,132222,137045,142256,147723,153427,159611,166254,173286,180413,187440,194808,202535,210378,218042,225185,232302,239889,248448,257543,267333,277789,288889,299869,309424,315827,321063,326332,331733,338212,346730,356867,367454,378680,389634,398904,408120,417969,427690,437404,447618,458034,468174,478768,
Sudan,SDN,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15558624,,,,,,,,,,,,,88.48841095,,
Sudan,SDN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,7,14,20,30,72,72,64,62,68,76,64,69,71,76,61,63,62,65,68,68,70,72,70,74,74,74,74,74,74,
Sudan,SDN,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32551,33474,34734,36152,37196,37847,38386,38574,38403,38346,38359,38532,38855,39097,39453,39597,39554,39600,39438,39292,39241,39085,39014,38882,38788,38567
Suriname,SUR,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,,,,,,,,,,,
Suriname,SUR,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,3416,3521,3622,3755,3904,4082,4333,4617,4897,5163,5375,5399,5389,5384,5410,5473,5496,5440,5326,5146,4921,4732,4571,4434,4358,4287,4153,3994,3877,3753,3687,3789,3975,4136,4293,4454,4607,4765,4936,5122,5268,5231,5068,4846,4556,4301,4357,4503,4625,4750,4849,4879,4863,4856,4855,
Suriname,SUR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88114166,,,,99.41641998,,98.37664032,,,,,
Suriname,SUR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,93,93,93,93,
Suriname,SUR,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,247,242,239,235,232,227,223,216,209,200,191,179,170,161,156,150,146,142,139,136,131,126,121,116,112
Swaziland,SWZ,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,26,26.5,,,,,,,,
Swaziland,SWZ,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,4424,4536,4636,4760,4899,5037,5155,5285,5437,5607,5779,5922,6078,6262,6467,6682,6888,7120,7379,7654,7938,8199,8452,8717,9008,9325,9704,10092,10469,10785,11073,11502,11975,12437,12907,13414,13934,14482,15011,15509,15833,15821,15672,15554,15499,15470,15345,15201,15081,14950,14818,14715,14666,14622,14564,
Swaziland,SWZ,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,,,,,,,,
Swaziland,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,75.45245,,,,,,,,,,83.74824,,,,,,,,,,,,,,91.8632431,,,,,,,,,,93.50229645,,,,,
Swaziland,SWZ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,63,84,80,80,79,77,76,80,79,79,80,80,81,81,82,82,85,85,86,86,86,86,86,86,88,
Swaziland,SWZ,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,822,811,793,775,760,750,743,737,724,706,686,661,636,616,607,598,596,600,605,604,596,576,554,535,519
Sweden,SWE,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,23.7,,,,,,,,,,,,,,,29.6,,,,,,,,,,31.3,,,,,,,,32.4,,,,,,,31.4,,,,,
Sweden,SWE,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,61646,60325,58078,55888,53442,51412,50924,51215,51266,51173,51281,51872,52674,53456,54266,55025,55663,56166,56623,57001,57148,57021,56583,56052,55546,54773,53493,51925,50490,49117,48009,47480,47391,47414,47434,47933,49273,51148,52926,54621,56192,57694,58774,59682,60872,61056,59070,55540,52119,48142,45044,44843,46457,47745,49099,
Sweden,SWE,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,418,397,371,350,310,265,226,198,170,163,173,186,204,218,223,216,215,199,182,178,176,176,176,178,181
Switzerland,CHE,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,22.6,,,,,,,,,,25,,,,,,,,,,,,,,,27.5,,,,,,,,,,29.5,,,,29.8,,,,,,
Switzerland,CHE,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,42401,43299,43591,43786,43632,43382,43202,43485,43724,43938,44424,45531,46813,47924,48864,49481,49789,49681,49426,49156,48510,47151,45406,43734,42037,40432,39275,38317,37366,36390,35778,36108,36862,37608,38438,39190,39634,39882,40190,40519,40885,41277,41722,42165,42687,43009,42757,42143,41556,40983,40366,39796,39298,38891,38542,
Switzerland,CHE,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,293,288,291,300,295,293,286,276,273,265,258,245,242,234,236,239,245,245,252,250,246,249,243,237,231
Syrian Arab Republic,SYR,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,20.7,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,46023,50779,56713,62377,68442,73703,76256,77588,79429,81303,83250,85812,88766,91685,94736,97821,100626,103580,106888,110409,114415,119054,124335,129752,135281,140889,146485,152148,157850,163565,169226,174531,179722,184778,189646,193996,197960,201181,204042,206806,208517,208215,207114,206577,206338,208592,214746,223592,231141,236500,237100,235780,231059,227128,225788,
Syrian Arab Republic,SYR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,74.27641,,,,,,,,,,,,,,,,,,,,,95.18883514,,92.45381165,,,,,,,,,95.85722351,,
Syrian Arab Republic,SYR,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,1,3,3,5,6,8,9,19,14,25,63,69,72,84,75,76,82,79,82,86,90,90,90,92,91,92,93,92,94,94,94,94,94,94,92,
Syrian Arab Republic,SYR,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7367,7111,6880,6578,6422,6346,6383,6530,6628,6640,6520,6246,5863,5455,5069,4854,4763,4768,4774,4671,4456,4239,3893,3549,3205,2966
